bucket	open	high	low	close	volume	count
2024-09-16T13:00:00+05:30	1466.45	1474.4	1465.8	1471.55	656018	60
2024-09-16T14:00:00+05:30	1471.55	1472.5	1469.85	1471.3	588718	60
2024-09-16T15:00:00+05:30	1471.4	1473.0	1470.3	1472.2	922912	30
2024-09-17T09:00:00+05:30	1474.0	1477.5	1470.0	1470.25	901106	45
2024-09-17T10:00:00+05:30	1470.2	1473.6	1469.0	1472.3	1021506	60
2024-09-17T11:00:00+05:30	1472.3	1472.3	1466.8	1468.1	618496	60
2024-09-17T12:00:00+05:30	1468.1	1473.9	1466.6	1472.7	925678	60
2024-09-17T13:00:00+05:30	1472.55	1473.2	1470.2	1470.6	538226	60
2024-09-17T14:00:00+05:30	1470.5	1473.05	1469.75	1470.2	713594	60
2024-09-17T15:00:00+05:30	1470.2	1473.7	1470.2	1472.5	1169622	30
2024-09-18T09:00:00+05:30	1470.0	1481.0	1468.75	1479.6	1405532	45
2024-09-18T10:00:00+05:30	1479.6	1482.0	1477.1	1479.5	683908	60
2024-09-18T11:00:00+05:30	1479.5	1480.25	1472.55	1473.0	1063072	60
2024-09-18T12:00:00+05:30	1473.2	1473.4	1467.0	1467.9	999600	60
2024-09-18T13:00:00+05:30	1467.9	1468.9	1461.3	1465.5	1975900	60
2024-09-18T14:00:00+05:30	1465.5	1465.8	1460.55	1463.8	925040	60
2024-09-18T15:00:00+05:30	1463.65	1466.4	1461.7	1462.0	1396108	30
2024-09-19T09:00:00+05:30	1466.25	1472.4	1466.25	1468.15	2476092	45
2024-09-19T10:00:00+05:30	1468.5	1469.65	1458.3	1459.2	1343554	60
2024-09-19T11:00:00+05:30	1459.2	1459.8	1455.55	1457.0	1608360	60
2024-09-19T12:00:00+05:30	1457.15	1468.0	1456.95	1466.3	3072498	60
2024-09-19T13:00:00+05:30	1466.5	1476.5	1463.0	1473.8	3397076	60
2024-09-19T14:00:00+05:30	1473.9	1475.0	1469.0	1471.3	1674802	60
2024-09-19T15:00:00+05:30	1471.7	1471.7	1467.9	1470.0	3181838	30
2024-09-20T09:00:00+05:30	1474.0	1483.25	1471.4	1481.9	1909254	45
2024-09-20T10:00:00+05:30	1481.8	1485.5	1475.8	1482.8	3454168	60
2024-09-20T11:00:00+05:30	1482.6	1492.5	1480.0	1489.7	1848036	60
2024-09-20T12:00:00+05:30	1489.7	1493.75	1486.5	1490.1	2501864	60
2024-09-20T13:00:00+05:30	1490.2	1495.0	1472.7	1484.6	4207580	60
2024-09-20T14:00:00+05:30	1484.05	1493.9	1479.0	1486.9	4052328	60
2024-09-20T15:00:00+05:30	1486.95	1488.9	1483.5	1485.0	12725648	30
2024-09-23T09:00:00+05:30	1491.0	1500.0	1488.95	1499.5	1723270	45
2024-09-23T10:00:00+05:30	1499.8	1501.5	1495.5	1498.5	1220642	60
2024-09-23T11:00:00+05:30	1498.15	1500.0	1493.0	1496.35	1235556	60
2024-09-23T12:00:00+05:30	1496.4	1496.75	1494.0	1495.75	655322	60
2024-09-23T13:00:00+05:30	1495.8	1497.5	1495.5	1496.45	624260	60
2024-09-23T14:00:00+05:30	1496.45	1497.0	1492.3	1492.4	1345096	60
2024-09-23T15:00:00+05:30	1492.8	1495.5	1491.05	1492.5	1931154	30
2024-09-24T09:00:00+05:30	1488.5	1500.5	1488.5	1495.0	2313088	45
2024-09-24T10:00:00+05:30	1494.8	1497.1	1491.3	1493.6	7530062	60
2024-09-24T11:00:00+05:30	1493.4	1495.0	1488.6	1491.1	1130236	60
2024-09-24T12:00:00+05:30	1491.0	1496.1	1490.1	1495.5	1976182	60
2024-09-24T13:00:00+05:30	1495.5	1496.0	1494.0	1495.15	890802	60
2024-09-24T14:00:00+05:30	1495.15	1496.1	1491.1	1491.2	1290336	60
2024-09-24T15:00:00+05:30	1491.1	1491.4	1487.9	1490.25	1827160	30
2024-09-25T09:00:00+05:30	1483.9	1489.15	1480.2	1483.9	1449300	45
2024-09-25T10:00:00+05:30	1484.25	1485.7	1481.8	1483.9	737698	60
2024-09-25T11:00:00+05:30	1483.9	1485.5	1482.3	1484.8	648624	60
2024-09-25T12:00:00+05:30	1484.95	1488.3	1484.25	1487.45	731982	60
2024-09-25T13:00:00+05:30	1487.4	1493.1	1486.1	1491.8	688648	60
2024-09-25T14:00:00+05:30	1491.9	1496.5	1488.6	1490.35	1048994	60
2024-09-25T15:00:00+05:30	1489.8	1495.5	1489.8	1494.0	1638732	30
2024-09-26T09:00:00+05:30	1490.65	1496.25	1488.05	1495.6	1980856	45
2024-09-26T10:00:00+05:30	1495.6	1500.95	1495.5	1498.3	1843338	60
2024-09-26T11:00:00+05:30	1498.5	1502.45	1497.6	1500.4	1459930	60
2024-09-26T12:00:00+05:30	1500.45	1501.15	1497.2	1497.2	1276862	60
2024-09-26T13:00:00+05:30	1497.2	1501.9	1496.0	1498.0	1818262	60
2024-09-26T14:00:00+05:30	1498.05	1498.65	1493.6	1497.0	3809594	60
2024-09-26T15:00:00+05:30	1497.0	1504.0	1495.0	1503.5	6294098	30
2024-09-27T09:00:00+05:30	1499.0	1500.5	1492.0	1497.0	1517804	45
2024-09-27T10:00:00+05:30	1496.9	1498.4	1494.1	1495.55	1453914	60
2024-09-27T11:00:00+05:30	1495.65	1496.75	1493.3	1494.1	1478228	60
2024-09-27T12:00:00+05:30	1494.1	1500.0	1494.1	1497.0	1554492	60
2024-09-27T13:00:00+05:30	1497.1	1507.5	1496.1	1506.9	1935624	60
2024-09-27T14:00:00+05:30	1507.0	1525.8	1505.0	1523.75	5002638	60
2024-09-27T15:00:00+05:30	1523.75	1533.5	1521.3	1523.5	7513852	30
2024-09-30T09:00:00+05:30	1519.4	1525.0	1497.85	1498.3	4725982	45
2024-09-30T10:00:00+05:30	1498.3	1499.85	1488.15	1490.05	4270150	60
2024-09-30T11:00:00+05:30	1490.05	1492.0	1487.5	1491.2	2665010	60
2024-09-30T12:00:00+05:30	1491.2	1491.6	1486.35	1487.5	2144326	60
2024-09-30T13:00:00+05:30	1487.35	1488.05	1482.6	1485.5	2576712	60
2024-09-30T14:00:00+05:30	1485.5	1486.65	1476.5	1479.6	3679870	60
2024-09-30T15:00:00+05:30	1479.55	1480.0	1474.4	1479.0	6539916	30
2024-10-01T09:00:00+05:30	1480.65	1487.95	1478.1	1480.1	2380850	45
2024-10-01T10:00:00+05:30	1480.1	1480.2	1464.5	1466.8	2597466	60
2024-10-01T11:00:00+05:30	1466.8	1470.8	1463.1	1470.7	1919882	60
2024-10-01T12:00:00+05:30	1470.7	1472.35	1464.5	1465.5	1766640	60
2024-10-01T13:00:00+05:30	1465.5	1466.7	1463.5	1465.45	1982484	60
2024-10-01T14:00:00+05:30	1465.45	1468.9	1465.4	1466.7	2302004	60
2024-10-01T15:00:00+05:30	1466.7	1467.95	1462.8	1463.5	3245604	30
2024-10-03T09:00:00+05:30	1436.6	1449.4	1436.6	1442.5	8206304	45
2024-10-03T10:00:00+05:30	1442.5	1443.0	1438.5	1439.6	2114098	60
2024-10-03T11:00:00+05:30	1439.6	1440.2	1433.3	1433.5	3006496	60
2024-10-03T12:00:00+05:30	1433.5	1434.0	1424.0	1424.9	3347608	60
2024-10-03T13:00:00+05:30	1424.8	1424.9	1410.6	1412.0	5273304	60
2024-10-03T14:00:00+05:30	1412.0	1414.0	1406.05	1406.7	6675420	60
2024-10-03T15:00:00+05:30	1406.6	1411.9	1402.1	1407.0	8030476	30
2024-10-04T09:00:00+05:30	1403.9	1417.35	1381.8	1405.7	13547612	45
2024-10-04T10:00:00+05:30	1405.7	1412.45	1399.5	1410.95	4790206	60
2024-10-04T11:00:00+05:30	1410.9	1414.0	1406.3	1413.25	3243240	60
2024-10-04T12:00:00+05:30	1413.4	1417.25	1394.2	1396.2	4761070	60
2024-10-04T13:00:00+05:30	1396.0	1398.25	1387.8	1389.8	2986248	60
2024-10-04T14:00:00+05:30	1389.8	1392.7	1387.95	1389.5	2250766	60
2024-10-04T15:00:00+05:30	1389.8	1390.0	1384.75	1385.75	5257726	30
2024-10-07T09:00:00+05:30	1393.5	1396.5	1386.0	1391.95	2544886	45
2024-10-07T10:00:00+05:30	1391.95	1392.0	1377.5	1379.2	2018718	60
2024-10-07T11:00:00+05:30	1379.2	1388.3	1374.0	1381.7	2591500	60
2024-10-07T12:00:00+05:30	1381.7	1384.95	1372.4	1374.6	2520696	60
2024-10-07T13:00:00+05:30	1374.7	1375.8	1363.5	1370.0	4212350	60
2024-10-07T14:00:00+05:30	1370.0	1371.9	1361.4	1368.3	3947686	60
2024-10-07T15:00:00+05:30	1368.4	1374.5	1367.5	1370.35	4260092	30
2024-10-08T09:00:00+05:30	1373.0	1379.5	1365.1	1375.35	4369678	45
2024-10-08T10:00:00+05:30	1375.35	1383.5	1371.55	1377.7	1950586	60
2024-10-08T11:00:00+05:30	1377.7	1389.65	1376.75	1384.3	1684100	60
2024-10-08T12:00:00+05:30	1384.3	1389.95	1380.0	1382.5	1902372	60
2024-10-08T13:00:00+05:30	1382.35	1394.4	1380.95	1393.15	1748200	60
2024-10-08T14:00:00+05:30	1393.15	1397.0	1389.3	1391.35	2464500	60
2024-10-08T15:00:00+05:30	1391.25	1401.0	1391.2	1399.5	2724030	30
2024-10-09T09:00:00+05:30	1397.5	1401.0	1385.1	1392.0	2467736	45
2024-10-09T10:00:00+05:30	1391.9	1397.85	1389.05	1395.15	2097770	60
2024-10-09T11:00:00+05:30	1395.0	1397.5	1389.3	1389.7	1421276	60
2024-10-09T12:00:00+05:30	1389.7	1391.5	1386.5	1387.9	1338148	60
2024-10-09T13:00:00+05:30	1387.9	1388.0	1383.05	1386.8	1833384	60
2024-10-09T14:00:00+05:30	1386.8	1388.5	1377.55	1379.8	2303308	60
2024-10-09T15:00:00+05:30	1379.8	1379.8	1372.5	1374.0	2714416	30
2024-10-10T09:00:00+05:30	1380.0	1381.95	1370.0	1377.5	6521058	45
2024-10-10T10:00:00+05:30	1377.5	1386.0	1375.3	1378.95	1988324	60
2024-10-10T11:00:00+05:30	1378.85	1379.4	1374.5	1378.05	2703654	60
2024-10-10T12:00:00+05:30	1378.0	1380.0	1375.3	1378.5	1125512	60
2024-10-10T13:00:00+05:30	1378.3	1381.8	1374.6	1374.9	2357400	60
2024-10-10T14:00:00+05:30	1374.9	1375.4	1369.4	1371.0	4299620	60
2024-10-10T15:00:00+05:30	1370.85	1372.2	1370.0	1371.25	3273232	30
2024-10-11T09:00:00+05:30	1370.0	1383.3	1368.8	1379.05	1897416	45
2024-10-11T10:00:00+05:30	1379.05	1381.55	1373.2	1373.3	951734	60
2024-10-11T11:00:00+05:30	1373.3	1379.5	1371.7	1376.7	1073628	60
2024-10-11T12:00:00+05:30	1376.4	1380.0	1375.25	1378.6	721200	60
2024-10-11T13:00:00+05:30	1378.8	1380.5	1376.1	1376.6	742862	60
2024-10-11T14:00:00+05:30	1376.6	1377.15	1371.3	1372.0	1097534	60
2024-10-11T15:00:00+05:30	1372.0	1375.0	1370.0	1374.5	1431668	30
2024-10-14T09:00:00+05:30	1379.45	1380.1	1371.5	1377.5	2369918	45
2024-10-14T10:00:00+05:30	1377.5	1378.8	1371.65	1372.25	1315436	60
2024-10-14T11:00:00+05:30	1372.3	1376.25	1368.8	1374.95	1138916	60
2024-10-14T12:00:00+05:30	1374.95	1376.95	1369.95	1370.6	1181442	60
2024-10-14T13:00:00+05:30	1370.35	1372.0	1368.25	1370.0	2114582	60
2024-10-14T14:00:00+05:30	1369.95	1373.9	1369.8	1372.2	2408444	60
2024-10-14T15:00:00+05:30	1372.25	1373.25	1371.25	1372.75	1592498	30
2024-10-15T09:00:00+05:30	1358.5	1371.7	1356.9	1359.55	10164746	45
2024-10-15T10:00:00+05:30	1359.55	1367.45	1358.1	1361.0	2314288	60
2024-10-15T11:00:00+05:30	1361.0	1361.0	1352.5	1356.3	3172154	60
2024-10-15T12:00:00+05:30	1356.2	1357.6	1354.0	1354.0	1716128	60
2024-10-15T13:00:00+05:30	1354.0	1354.0	1345.5	1345.5	3765820	60
2024-10-15T14:00:00+05:30	1345.5	1348.0	1343.6	1344.4	6468650	60
2024-10-15T15:00:00+05:30	1344.4	1346.0	1340.7	1344.3	5542728	30
2024-10-16T09:00:00+05:30	1340.0	1353.0	1337.6	1347.7	5362398	45
2024-10-16T10:00:00+05:30	1347.2	1347.75	1341.55	1346.1	2214944	60
2024-10-16T11:00:00+05:30	1346.1	1347.0	1341.75	1344.5	1394902	60
2024-10-16T12:00:00+05:30	1344.5	1344.75	1340.3	1341.1	1838108	60
2024-10-16T13:00:00+05:30	1341.1	1352.75	1340.55	1352.7	2642038	60
2024-10-16T14:00:00+05:30	1352.7	1364.0	1352.4	1354.8	3866080	60
2024-10-16T15:00:00+05:30	1354.75	1356.6	1352.6	1354.7	2488012	30
2024-10-17T09:00:00+05:30	1365.7	1368.45	1357.5	1360.35	3699176	45
2024-10-17T10:00:00+05:30	1360.5	1366.7	1359.4	1362.0	2060774	60
2024-10-17T11:00:00+05:30	1362.0	1362.3	1357.8	1359.3	1584510	60
2024-10-17T12:00:00+05:30	1359.3	1362.9	1358.5	1358.9	1324412	60
2024-10-17T13:00:00+05:30	1358.9	1359.6	1352.05	1353.8	2694808	60
2024-10-17T14:00:00+05:30	1353.8	1358.25	1353.45	1356.1	1746848	60
2024-10-17T15:00:00+05:30	1356.2	1359.7	1353.9	1356.65	2231518	30
2024-10-18T09:00:00+05:30	1352.2	1357.4	1341.3	1346.25	2934094	45
2024-10-18T10:00:00+05:30	1346.35	1360.9	1346.0	1353.7	1657350	60
2024-10-18T11:00:00+05:30	1353.8	1361.8	1352.3	1359.5	1006240	60
2024-10-18T12:00:00+05:30	1359.5	1368.4	1358.3	1364.0	1517364	60
2024-10-18T13:00:00+05:30	1364.0	1366.8	1362.5	1364.65	955240	60
2024-10-18T14:00:00+05:30	1364.6	1366.9	1361.9	1363.1	1571142	60
2024-10-18T15:00:00+05:30	1363.1	1363.7	1356.5	1358.5	2349712	30
2024-10-21T09:00:00+05:30	1367.1	1370.9	1357.7	1362.9	3066076	45
2024-10-21T10:00:00+05:30	1362.95	1367.0	1360.5	1366.75	1733716	60
2024-10-21T11:00:00+05:30	1366.75	1369.5	1364.0	1366.2	1673980	60
2024-10-21T12:00:00+05:30	1366.0	1370.7	1364.0	1368.3	1655860	60
2024-10-21T13:00:00+05:30	1368.3	1370.5	1364.8	1369.5	1484684	60
2024-10-21T14:00:00+05:30	1369.5	1374.0	1369.25	1370.5	2088632	60
2024-10-21T15:00:00+05:30	1370.5	1371.9	1367.3	1368.0	2237610	30
2024-10-22T09:00:00+05:30	1369.2	1376.0	1368.3	1373.95	1830916	45
2024-10-22T10:00:00+05:30	1373.9	1375.25	1358.0	1363.55	1943470	60
2024-10-22T11:00:00+05:30	1363.95	1366.4	1359.5	1364.5	975992	60
2024-10-22T12:00:00+05:30	1364.1	1364.8	1349.55	1352.0	1774272	60
2024-10-22T13:00:00+05:30	1352.0	1353.1	1346.6	1350.9	1697288	60
2024-10-22T14:00:00+05:30	1350.85	1354.9	1345.95	1349.3	2543862	60
2024-10-22T15:00:00+05:30	1349.3	1350.3	1340.2	1342.1	5006464	30
2024-10-23T09:00:00+05:30	1337.5	1346.2	1336.15	1344.5	4407222	45
2024-10-23T10:00:00+05:30	1344.5	1348.8	1339.05	1345.5	2366240	60
2024-10-23T11:00:00+05:30	1345.5	1353.25	1345.0	1350.5	2997912	60
2024-10-23T12:00:00+05:30	1350.9	1357.5	1345.85	1352.85	1777704	60
2024-10-23T13:00:00+05:30	1352.85	1353.7	1344.1	1346.9	1533210	60
2024-10-23T14:00:00+05:30	1346.7	1346.8	1335.0	1338.5	1902840	60
2024-10-23T15:00:00+05:30	1338.5	1341.2	1336.5	1341.2	2090856	30
2024-10-24T09:00:00+05:30	1335.3	1343.0	1330.55	1336.65	4192500	45
2024-10-24T10:00:00+05:30	1336.6	1338.0	1326.8	1328.6	3682958	60
2024-10-24T11:00:00+05:30	1328.5	1329.0	1323.1	1328.3	2864162	60
2024-10-24T12:00:00+05:30	1328.2	1335.75	1327.5	1333.3	2669402	60
2024-10-24T13:00:00+05:30	1333.3	1335.45	1331.75	1334.45	1695942	60
2024-10-24T14:00:00+05:30	1334.4	1343.7	1332.15	1339.7	4738564	60
2024-10-24T15:00:00+05:30	1339.7	1341.7	1338.0	1339.45	1953010	30
2024-10-25T09:00:00+05:30	1343.5	1344.35	1328.55	1329.0	3584770	45
2024-10-25T10:00:00+05:30	1329.4	1331.3	1322.0	1326.45	3855016	60
2024-10-25T11:00:00+05:30	1326.2	1331.15	1325.0	1327.55	1760984	60
2024-10-25T12:00:00+05:30	1327.55	1330.0	1325.0	1329.5	1410538	60
2024-10-25T13:00:00+05:30	1329.5	1333.0	1326.5	1330.9	1827768	60
2024-10-25T14:00:00+05:30	1330.9	1332.9	1326.0	1328.2	3196334	60
2024-10-25T15:00:00+05:30	1328.3	1330.5	1325.5	1328.15	2886278	30
2024-10-28T09:00:00+05:30	1337.0	1337.5	1322.1	1331.25	2342417	45
2024-10-28T10:00:00+05:30	1331.25	1345.65	1328.3	1341.5	1936931	60
2024-10-28T11:00:00+05:30	1341.75	1351.75	1339.25	1348.05	1314532	60
2024-10-28T12:00:00+05:30	1348.05	1353.0	1340.55	1343.4	1163455	60
2024-10-28T13:00:00+05:30	1343.4	1344.75	1337.0	1339.1	1013397	60
2024-10-28T14:00:00+05:30	1338.65	1340.8	1335.2	1338.8	1272026	60
2024-10-28T15:00:00+05:30	1338.75	1338.9	1332.0	1335.0	1731054	30
2024-10-29T09:00:00+05:30	1328.1	1335.95	1322.8	1325.5	2692973	45
2024-10-29T10:00:00+05:30	1325.6	1330.95	1320.3	1326.7	2230834	60
2024-10-29T11:00:00+05:30	1326.7	1329.5	1323.3	1329.05	932008	60
2024-10-29T12:00:00+05:30	1329.1	1335.0	1328.85	1333.15	1054041	60
2024-10-29T13:00:00+05:30	1333.15	1335.45	1329.2	1332.55	925507	60
2024-10-29T14:00:00+05:30	1332.55	1336.9	1332.45	1334.1	1685771	60
2024-10-29T15:00:00+05:30	1334.1	1343.2	1334.0	1340.0	2295681	30
2024-10-30T09:00:00+05:30	1335.0	1347.0	1325.35	1344.05	3044001	45
2024-10-30T10:00:00+05:30	1344.3	1347.85	1342.0	1345.75	1086911	60
2024-10-30T11:00:00+05:30	1345.75	1345.95	1338.1	1341.95	1450468	60
2024-10-30T12:00:00+05:30	1342.0	1348.55	1339.4	1348.4	960594	60
2024-10-30T13:00:00+05:30	1348.3	1350.0	1339.55	1341.35	1260116	60
2024-10-30T14:00:00+05:30	1341.15	1347.75	1336.0	1343.85	1365156	60
2024-10-30T15:00:00+05:30	1343.85	1345.75	1340.8	1344.85	2615931	30
2024-10-31T09:00:00+05:30	1340.0	1343.0	1330.0	1335.2	1530853	45
2024-10-31T10:00:00+05:30	1335.4	1337.9	1334.4	1337.1	745214	60
2024-10-31T11:00:00+05:30	1337.1	1337.5	1333.3	1335.75	743803	60
2024-10-31T12:00:00+05:30	1335.75	1340.9	1335.6	1339.7	660635	60
2024-10-31T13:00:00+05:30	1339.7	1340.65	1335.5	1337.65	661875	60
2024-10-31T14:00:00+05:30	1337.85	1338.35	1326.15	1329.1	1391849	60
2024-10-31T15:00:00+05:30	1329.1	1336.05	1329.1	1332.0	3502537	30
2024-11-01T18:00:00+05:30	1333.05	1341.95	1333.0	1338.4	2072138	60
2024-11-04T09:00:00+05:30	1337.85	1340.0	1300.05	1304.65	4710597	45
2024-11-04T10:00:00+05:30	1304.65	1305.65	1288.35	1290.4	3194656	60
2024-11-04T11:00:00+05:30	1290.45	1295.8	1285.1	1293.2	2199510	60
2024-11-04T12:00:00+05:30	1293.0	1299.05	1292.95	1296.7	2457073	60
2024-11-04T13:00:00+05:30	1296.7	1298.5	1290.0	1293.4	1496434	60
2024-11-04T14:00:00+05:30	1293.25	1307.4	1293.0	1306.35	2179284	60
2024-11-04T15:00:00+05:30	1306.35	1308.5	1297.0	1298.5	2905709	30
2024-11-05T09:00:00+05:30	1293.0	1299.45	1286.15	1298.5	3566460	45
2024-11-05T10:00:00+05:30	1298.1	1305.5	1296.6	1302.35	1813358	60
2024-11-05T11:00:00+05:30	1302.35	1302.55	1287.55	1289.45	1772419	60
2024-11-05T12:00:00+05:30	1289.45	1294.0	1288.45	1292.95	1378278	60
2024-11-05T13:00:00+05:30	1292.95	1301.0	1290.0	1299.8	2068224	60
2024-11-05T14:00:00+05:30	1299.8	1305.45	1298.35	1300.15	2311230	60
2024-11-05T15:00:00+05:30	1300.3	1309.55	1299.45	1307.5	2852844	30
2024-11-06T09:00:00+05:30	1310.0	1315.0	1301.1	1305.9	3525091	45
2024-11-06T10:00:00+05:30	1305.7	1310.85	1300.2	1305.3	2042848	60
2024-11-06T11:00:00+05:30	1305.3	1310.45	1302.4	1309.9	2200552	60
2024-11-06T12:00:00+05:30	1309.95	1319.65	1307.15	1313.4	2887391	60
2024-11-06T13:00:00+05:30	1313.3	1320.7	1312.15	1320.1	2381389	60
2024-11-06T14:00:00+05:30	1320.0	1327.2	1316.6	1325.05	5448861	60
2024-11-06T15:00:00+05:30	1325.05	1328.3	1324.15	1326.0	3079211	30
2024-11-07T09:00:00+05:30	1324.0	1324.0	1312.55	1314.1	1957359	45
2024-11-07T10:00:00+05:30	1314.1	1314.3	1306.0	1309.05	1792210	60
2024-11-07T11:00:00+05:30	1309.05	1309.7	1302.6	1303.6	972633	60
2024-11-07T12:00:00+05:30	1303.6	1307.65	1303.4	1305.25	812201	60
2024-11-07T13:00:00+05:30	1305.4	1313.0	1304.1	1309.7	1341862	60
2024-11-07T14:00:00+05:30	1309.7	1309.85	1305.25	1306.3	1245821	60
2024-11-07T15:00:00+05:30	1306.25	1308.2	1304.15	1305.0	1412109	30
2024-11-08T09:00:00+05:30	1297.65	1301.65	1278.65	1291.4	5334083	45
2024-11-08T10:00:00+05:30	1291.5	1295.45	1285.0	1286.1	1374593	60
2024-11-08T11:00:00+05:30	1286.2	1286.2	1280.0	1281.6	1793674	60
2024-11-08T12:00:00+05:30	1281.6	1285.55	1281.0	1285.05	1200219	60
2024-11-08T13:00:00+05:30	1285.0	1286.1	1280.3	1281.4	1709061	60
2024-11-08T14:00:00+05:30	1281.4	1284.9	1275.0	1281.65	6055342	60
2024-11-08T15:00:00+05:30	1281.65	1286.5	1277.55	1280.2	2260481	30
2024-11-11T09:00:00+05:30	1278.95	1281.0	1267.0	1274.5	1946060	45
2024-11-11T10:00:00+05:30	1274.5	1283.0	1270.15	1283.0	1127477	60
2024-11-11T11:00:00+05:30	1282.9	1286.0	1278.5	1278.7	1073332	60
2024-11-11T12:00:00+05:30	1278.65	1280.35	1275.15	1275.95	984930	60
2024-11-11T13:00:00+05:30	1275.95	1276.9	1271.55	1275.5	1145406	60
2024-11-11T14:00:00+05:30	1275.6	1279.0	1269.55	1276.5	1436533	60
2024-11-11T15:00:00+05:30	1276.5	1276.7	1271.1	1273.4	1281084	30
2024-11-12T09:00:00+05:30	1275.55	1282.7	1273.0	1279.0	1910821	45
2024-11-12T10:00:00+05:30	1279.0	1288.0	1274.0	1286.2	1522371	60
2024-11-12T11:00:00+05:30	1286.0	1289.3	1281.9	1283.65	938041	60
2024-11-12T12:00:00+05:30	1283.7	1283.95	1273.3	1276.0	1194692	60
2024-11-12T13:00:00+05:30	1275.95	1277.8	1271.55	1275.5	1099896	60
2024-11-12T14:00:00+05:30	1275.5	1282.5	1275.0	1276.05	1146698	60
2024-11-12T15:00:00+05:30	1276.05	1279.15	1267.5	1269.5	2799692	30
2024-11-13T09:00:00+05:30	1270.25	1275.45	1254.0	1258.95	3097021	45
2024-11-13T10:00:00+05:30	1258.95	1262.8	1255.25	1262.15	1603611	60
2024-11-13T11:00:00+05:30	1262.1	1266.05	1258.65	1265.05	2145036	60
2024-11-13T12:00:00+05:30	1265.05	1265.35	1256.4	1257.35	1208799	60
2024-11-13T13:00:00+05:30	1257.35	1258.5	1251.5	1256.2	1772721	60
2024-11-13T14:00:00+05:30	1256.2	1258.0	1249.5	1250.35	1989856	60
2024-11-13T15:00:00+05:30	1250.25	1255.95	1249.65	1252.7	2701746	30
2024-11-14T09:00:00+05:30	1253.6	1262.9	1251.1	1258.9	2342575	45
2024-11-14T10:00:00+05:30	1258.7	1263.75	1254.05	1257.3	1481749	60
2024-11-14T11:00:00+05:30	1257.3	1267.9	1253.65	1265.2	1689471	60
2024-11-14T12:00:00+05:30	1265.2	1269.0	1262.3	1265.75	1244313	60
2024-11-14T13:00:00+05:30	1265.75	1270.5	1265.3	1267.45	1508219	60
2024-11-14T14:00:00+05:30	1267.45	1272.6	1267.1	1269.4	1529449	60
2024-11-14T15:00:00+05:30	1269.4	1270.0	1266.05	1266.9	2763704	30
2024-11-18T09:00:00+05:30	1267.6	1272.9	1246.8	1247.6	2965443	45
2024-11-18T10:00:00+05:30	1247.6	1253.55	1243.9	1249.4	1743266	60
2024-11-18T11:00:00+05:30	1249.3	1255.85	1247.5	1255.5	1316834	60
2024-11-18T12:00:00+05:30	1255.5	1270.0	1255.05	1263.55	1724826	60
2024-11-18T13:00:00+05:30	1263.7	1265.55	1258.1	1262.95	1172528	60
2024-11-18T14:00:00+05:30	1262.8	1263.95	1255.6	1259.7	1536494	60
2024-11-18T15:00:00+05:30	1259.7	1262.95	1258.0	1259.15	2652167	30
2024-11-19T09:00:00+05:30	1260.75	1281.5	1260.75	1276.5	3171889	45
2024-11-19T10:00:00+05:30	1276.5	1280.65	1274.1	1274.55	1720321	60
2024-11-19T11:00:00+05:30	1274.55	1280.0	1274.55	1276.45	1443503	60
2024-11-19T12:00:00+05:30	1276.7	1278.4	1270.0	1272.05	1387030	60
2024-11-19T13:00:00+05:30	1272.05	1274.0	1270.4	1271.95	1009087	60
2024-11-19T14:00:00+05:30	1271.85	1272.0	1248.2	1250.4	2292235	60
2024-11-19T15:00:00+05:30	1250.4	1250.4	1235.15	1237.4	3088966	30
2024-11-21T09:00:00+05:30	1241.65	1243.95	1220.1	1229.3	5015239	45
2024-11-21T10:00:00+05:30	1229.3	1233.95	1223.2	1226.4	2071505	60
2024-11-21T11:00:00+05:30	1226.2	1228.0	1221.75	1225.05	1853132	60
2024-11-21T12:00:00+05:30	1225.0	1226.5	1221.1	1224.25	2088682	60
2024-11-21T13:00:00+05:30	1224.05	1225.8	1220.0	1220.3	2199546	60
2024-11-21T14:00:00+05:30	1220.3	1223.7	1217.25	1223.5	2733051	60
2024-11-21T15:00:00+05:30	1223.5	1225.2	1220.0	1220.45	3154271	30
2024-11-22T09:00:00+05:30	1229.4	1232.6	1222.45	1231.4	4135096	45
2024-11-22T10:00:00+05:30	1231.4	1242.2	1229.65	1233.4	2300554	60
2024-11-22T11:00:00+05:30	1233.4	1238.0	1231.55	1236.6	1091800	60
2024-11-22T12:00:00+05:30	1236.85	1243.75	1236.3	1242.25	1568000	60
2024-11-22T13:00:00+05:30	1242.2	1252.4	1241.8	1252.35	2365655	60
2024-11-22T14:00:00+05:30	1252.35	1267.0	1251.3	1264.7	4867873	60
2024-11-22T15:00:00+05:30	1264.7	1268.85	1261.5	1264.0	3997673	30
2024-11-25T09:00:00+05:30	1290.0	1302.85	1285.0	1291.1	5479144	45
2024-11-25T10:00:00+05:30	1291.2	1300.6	1290.05	1300.0	2012195	60
2024-11-25T11:00:00+05:30	1300.3	1304.45	1292.55	1293.95	2346347	60
2024-11-25T12:00:00+05:30	1293.95	1298.4	1283.5	1286.25	1811562	60
2024-11-25T13:00:00+05:30	1286.25	1293.3	1284.1	1289.25	1512604	60
2024-11-25T14:00:00+05:30	1289.2	1294.3	1287.0	1291.55	1470214	60
